date,日期,星期,year,month,is_weekend,is_holiday,season,最高温,最低温,天气1,天气2,风向,风力,空气质量,质量等级,东北虎林园,全部词条,pre_hot,ma5_hot,ma10_hot,冰雪大世界,北方森林动物园,哈尔滨伏尔加庄园,哈尔滨文化公园,哈尔滨旅游,哈尔滨极地馆,小土豆,尔滨,沙糖桔,萧红故居,龙塔,客流,pre_flow,ma5_flow,ma10_flow
10,2022-01-10,1,2022,1,0,0,1,-14.0,-25.0,15,2,8,2,169,4,154.0,1727.0,1889.0,1884.6,1967.2,847.0,0.0,69.0,61.0,210.0,178.0,0.0,0.0,0.0,0.0,208.0,12.72,14.99,13.836000000000002,14.464
11,2022-01-11,2,2022,1,0,0,1,-18.0,-25.0,2,1,8,2,54,2,155.0,1764.0,1727.0,1833.6,1949.8,776.0,0.0,126.0,66.0,210.0,109.0,0.0,0.0,0.0,124.0,198.0,12.82,12.72,13.854000000000005,13.919
12,2022-01-12,3,2022,1,0,0,1,-14.0,-24.0,2,1,5,2,118,3,161.0,1852.0,1764.0,1809.0,1932.7,754.0,61.0,130.0,74.0,232.0,171.0,0.0,0.0,0.0,65.0,204.0,13.05,12.82,13.62,13.621
13,2022-01-13,4,2022,1,0,0,1,-19.0,-25.0,2,1,8,2,147,3,170.0,1993.0,1852.0,1845.0,1915.2,836.0,59.0,66.0,125.0,219.0,162.0,0.0,0.0,0.0,134.0,222.0,12.74,13.05,13.264,13.392
14,2022-01-14,5,2022,1,0,0,1,-11.0,-19.0,2,14,4,2,134,3,175.0,1893.0,1993.0,1845.8,1888.8,826.0,0.0,124.0,70.0,189.0,177.0,0.0,0.0,0.0,130.0,202.0,13.49,12.74,12.964,13.489
15,2022-01-15,6,2022,1,1,1,1,-6.0,-22.0,13,14,6,3,79,2,164.0,1833.0,1893.0,1867.0,1875.8,790.0,0.0,122.0,70.0,208.0,227.0,0.0,0.0,0.0,66.0,186.0,14.98,13.49,13.416,13.626
16,2022-01-16,7,2022,1,1,1,1,-15.0,-26.0,2,1,7,2,40,1,186.0,1760.0,1833.0,1866.2,1849.9,730.0,0.0,133.0,69.0,235.0,130.0,0.0,0.0,0.0,66.0,211.0,14.13,14.98,13.678,13.766
17,2022-01-17,1,2022,1,0,0,1,-16.0,-27.0,2,1,8,2,61,2,174.0,1763.0,1760.0,1848.4,1828.7,712.0,0.0,132.0,61.0,221.0,184.0,0.0,0.0,0.0,63.0,216.0,12.99,14.13,13.666000000000002,13.643
18,2022-01-18,2,2022,1,0,0,1,-15.0,-27.0,2,2,8,1,86,2,155.0,1822.0,1763.0,1814.2,1829.6,680.0,0.0,120.0,134.0,204.0,177.0,0.0,0.0,0.0,137.0,215.0,12.8,12.99,13.678,13.471
19,2022-01-19,3,2022,1,0,0,1,-17.0,-27.0,2,1,8,2,112,3,170.0,1757.0,1822.0,1787.0,1816.4,600.0,0.0,129.0,124.0,216.0,157.0,0.0,0.0,0.0,124.0,237.0,12.84,12.8,13.548000000000002,13.256
20,2022-01-20,4,2022,1,0,0,1,-14.0,-26.0,2,1,6,2,143,3,172.0,1665.0,1757.0,1753.4,1810.2,655.0,59.0,128.0,0.0,204.0,164.0,0.0,0.0,0.0,66.0,217.0,12.86,12.84,13.124,13.27
21,2022-01-21,5,2022,1,0,0,1,-14.0,-26.0,2,1,3,1,272,5,161.0,1670.0,1665.0,1735.4,1800.8,727.0,0.0,0.0,63.0,217.0,160.0,0.0,0.0,0.0,128.0,214.0,12.83,12.86,12.864,13.271
22,2022-01-22,6,2022,1,1,1,1,-13.0,-25.0,2,1,1,2,160,4,172.0,1716.0,1670.0,1726.0,1787.2,727.0,0.0,61.0,65.0,220.0,180.0,0.0,0.0,0.0,67.0,224.0,13.48,12.83,12.962,13.313999999999998
23,2022-01-23,7,2022,1,1,1,1,-12.0,-24.0,2,1,7,2,146,3,164.0,1658.0,1716.0,1693.2,1753.7,715.0,0.0,65.0,69.0,198.0,158.0,0.0,0.0,0.0,79.0,210.0,13.74,13.48,13.15,13.414
24,2022-01-24,1,2022,1,0,0,1,-10.0,-23.0,2,2,2,1,279,5,193.0,1582.0,1658.0,1658.2,1722.6,654.0,0.0,0.0,69.0,219.0,173.0,0.0,0.0,0.0,70.0,204.0,12.66,13.74,13.114,13.331
25,2022-01-25,2,2022,1,0,0,1,-11.0,-19.0,2,14,2,1,221,5,158.0,1458.0,1582.0,1616.8,1685.1,617.0,0.0,65.0,0.0,217.0,155.0,0.0,0.0,0.0,0.0,246.0,12.79,12.66,13.1,13.112
26,2022-01-26,3,2022,1,0,0,1,-10.0,-22.0,13,2,6,2,209,5,170.0,1722.0,1458.0,1627.2,1681.3,656.0,0.0,122.0,59.0,241.0,152.0,0.0,0.0,0.0,65.0,257.0,13.13,12.79,13.16,13.012
27,2022-01-27,4,2022,1,0,0,1,-10.0,-23.0,2,2,6,2,194,4,169.0,1771.0,1722.0,1638.2,1682.1,655.0,0.0,0.0,130.0,215.0,176.0,0.0,0.0,0.0,129.0,297.0,13.28,13.13,13.12,13.041
28,2022-01-28,5,2022,1,0,0,1,-10.0,-21.0,2,1,6,3,55,2,161.0,1853.0,1771.0,1677.2,1685.2,690.0,0.0,137.0,126.0,211.0,165.0,0.0,0.0,0.0,80.0,283.0,12.86,13.28,12.944,13.047
29,2022-01-29,6,2022,1,1,0,1,-10.0,-20.0,2,1,6,2,54,2,178.0,1727.0,1853.0,1706.2,1682.2,696.0,0.0,128.0,63.0,159.0,168.0,0.0,0.0,0.0,70.0,265.0,12.44,12.86,12.9,13.007
30,2022-01-30,7,2022,1,1,0,1,-10.0,-22.0,2,1,7,2,74,2,178.0,1509.0,1727.0,1716.4,1666.6,568.0,59.0,0.0,0.0,209.0,138.0,0.0,0.0,0.0,73.0,284.0,11.36,12.44,12.614,12.857
31,2022-01-31,1,2022,1,0,1,1,-7.0,-23.0,2,1,6,1,123,3,240.0,1505.0,1509.0,1673.0,1650.1,592.0,0.0,63.0,0.0,188.0,95.0,0.0,0.0,0.0,67.0,260.0,9.3,11.36,11.848,12.504
32,2022-02-01,2,2022,2,0,1,1,-9.0,-22.0,2,1,6,2,164,4,250.0,2006.0,1505.0,1720.0,1679.1,898.0,0.0,76.0,71.0,204.0,151.0,0.0,0.0,0.0,67.0,289.0,15.51,9.3,12.294,12.707
33,2022-02-02,3,2022,2,0,1,1,-11.0,-23.0,2,1,6,2,56,2,231.0,2110.0,2006.0,1771.4,1724.3,974.0,0.0,73.0,69.0,225.0,180.0,0.0,0.0,0.0,79.0,279.0,16.72,15.51,13.066,13.005
34,2022-02-03,4,2022,2,0,1,1,-11.0,-22.0,2,1,6,2,59,2,233.0,2217.0,2110.0,1869.4,1787.8,965.0,63.0,70.0,70.0,224.0,202.0,0.0,0.0,0.0,139.0,251.0,16.62,16.72,13.901999999999996,13.401
35,2022-02-04,5,2022,2,0,1,1,-12.0,-23.0,2,1,7,2,70,2,192.0,2309.0,2217.0,2029.4,1872.9,983.0,59.0,135.0,66.0,218.0,255.0,0.0,0.0,0.0,74.0,327.0,17.15,16.62,15.06,13.837
36,2022-02-05,6,2022,2,1,1,1,-12.0,-25.0,2,2,7,2,67,2,194.0,2172.0,2309.0,2162.8,1917.9,975.0,0.0,73.0,67.0,236.0,247.0,0.0,0.0,0.0,73.0,307.0,16.72,17.15,16.544,14.196000000000002
37,2022-02-06,7,2022,2,1,1,1,-8.0,-21.0,4,1,6,2,67,2,134.0,2043.0,2172.0,2170.2,1945.1,938.0,0.0,125.0,70.0,222.0,179.0,0.0,0.0,0.0,74.0,301.0,17.03,16.72,16.848,14.571000000000002
38,2022-02-07,1,2022,2,0,0,1,-5.0,-19.0,2,1,6,2,96,2,170.0,1963.0,2043.0,2140.8,1956.1,918.0,0.0,126.0,0.0,248.0,221.0,0.0,0.0,0.0,0.0,280.0,14.91,17.03,16.485999999999997,14.776
39,2022-02-08,2,2022,2,0,0,1,-5.0,-16.0,2,1,6,2,87,2,176.0,2315.0,1963.0,2160.4,2014.9,855.0,124.0,125.0,126.0,255.0,221.0,0.0,0.0,0.0,129.0,304.0,15.06,14.91,16.174,15.038
40,2022-02-09,3,2022,2,0,0,1,0.0,-17.0,2,1,5,3,116,3,187.0,2008.0,2315.0,2100.2,2064.8,757.0,0.0,67.0,126.0,225.0,218.0,0.0,0.0,0.0,125.0,303.0,15.52,15.06,15.848,15.454
41,2022-02-10,4,2022,2,0,0,1,-5.0,-16.0,2,14,2,2,148,3,183.0,2059.0,2008.0,2077.6,2120.2,813.0,59.0,71.0,71.0,220.0,211.0,0.0,0.0,0.0,144.0,287.0,14.73,15.52,15.45,15.997
42,2022-02-11,5,2022,2,0,0,1,-8.0,-20.0,15,13,1,3,80,2,159.0,1981.0,2059.0,2065.2,2117.7,794.0,0.0,124.0,67.0,221.0,223.0,0.0,0.0,0.0,67.0,326.0,12.82,14.73,14.608,15.728
43,2022-02-12,6,2022,2,1,1,1,-9.0,-25.0,2,1,8,2,38,1,175.0,2010.0,1981.0,2074.6,2107.7,747.0,71.0,71.0,67.0,240.0,254.0,0.0,0.0,0.0,67.0,318.0,14.52,12.82,14.53,15.508
44,2022-02-13,7,2022,2,1,1,1,-11.0,-24.0,2,1,8,1,103,3,169.0,2029.0,2010.0,2017.4,2088.9,776.0,69.0,70.0,66.0,232.0,240.0,0.0,0.0,0.0,63.0,344.0,14.84,14.52,14.486,15.330000000000002
45,2022-02-14,1,2022,2,0,0,1,-14.0,-24.0,2,2,1,2,75,2,161.0,1921.0,2029.0,2000.0,2050.1,742.0,65.0,69.0,0.0,238.0,234.0,0.0,0.0,0.0,74.0,338.0,14.0,14.84,14.182,15.015
46,2022-02-15,2,2022,2,0,0,1,-13.0,-17.0,3,13,7,2,67,2,157.0,2015.0,1921.0,1991.2,2034.4,842.0,61.0,65.0,66.0,229.0,209.0,0.0,0.0,0.0,65.0,321.0,16.35,14.0,14.506,14.978
47,2022-02-16,3,2022,2,0,0,1,-12.0,-22.0,13,2,8,2,152,4,169.0,1945.0,2015.0,1984.0,2024.6,631.0,126.0,73.0,63.0,246.0,191.0,0.0,0.0,0.0,140.0,306.0,13.07,16.35,14.556,14.582
48,2022-02-17,4,2022,2,0,0,1,-8.0,-21.0,2,2,6,2,87,2,175.0,1794.0,1945.0,1940.8,2007.7,627.0,0.0,76.0,67.0,246.0,208.0,0.0,0.0,0.0,78.0,317.0,13.66,13.07,14.384,14.457
49,2022-02-18,5,2022,2,0,0,1,-8.0,-20.0,3,14,4,2,94,2,219.0,1980.0,1794.0,1931.0,1974.2,647.0,67.0,65.0,135.0,246.0,157.0,0.0,0.0,0.0,80.0,364.0,14.26,13.66,14.268,14.377
50,2022-02-19,6,2022,2,1,1,1,-11.0,-21.0,3,2,8,2,93,2,204.0,2002.0,1980.0,1947.2,1973.6,604.0,65.0,84.0,71.0,247.0,247.0,0.0,0.0,0.0,143.0,337.0,14.42,14.26,14.352,14.267
51,2022-02-20,7,2022,2,1,1,1,-11.0,-23.0,2,2,7,2,139,3,156.0,1876.0,2002.0,1919.4,1955.3,633.0,0.0,135.0,71.0,248.0,211.0,0.0,0.0,0.0,82.0,340.0,14.15,14.42,13.912,14.209
52,2022-02-21,1,2022,2,0,0,1,-10.0,-26.0,2,1,7,2,74,2,182.0,1874.0,1876.0,1905.2,1944.6,544.0,0.0,79.0,126.0,247.0,194.0,0.0,0.0,0.0,166.0,336.0,13.05,14.15,13.908,14.232
53,2022-02-22,2,2022,2,0,0,1,-11.0,-23.0,2,1,7,2,74,2,192.0,1971.0,1874.0,1940.6,1940.7,553.0,126.0,65.0,127.0,250.0,185.0,0.0,0.0,0.0,92.0,381.0,13.05,13.05,13.786,14.085
54,2022-02-23,3,2022,2,0,0,1,-8.0,-14.0,1,1,6,3,60,2,161.0,1803.0,1971.0,1905.2,1918.1,573.0,0.0,128.0,67.0,227.0,173.0,0.0,0.0,0.0,194.0,280.0,13.2,13.05,13.574000000000002,13.921
55,2022-02-24,4,2022,2,0,0,1,-3.0,-12.0,1,1,6,3,55,2,171.0,1889.0,1803.0,1882.6,1914.9,623.0,124.0,82.0,135.0,200.0,145.0,0.0,0.0,0.0,100.0,309.0,14.16,13.2,13.522,13.937
56,2022-02-25,5,2022,2,0,0,1,2.0,-10.0,1,2,6,3,60,2,160.0,1746.0,1889.0,1856.6,1888.0,576.0,69.0,76.0,71.0,197.0,198.0,0.0,0.0,0.0,95.0,304.0,14.94,14.16,13.68,13.796
57,2022-02-26,6,2022,2,1,1,1,0.0,-12.0,2,1,6,3,43,1,157.0,1764.0,1746.0,1834.6,1869.9,572.0,70.0,69.0,66.0,177.0,197.0,0.0,0.0,0.0,164.0,292.0,15.91,14.94,14.252,14.080000000000002
58,2022-02-27,7,2022,2,1,1,1,-1.0,-13.0,2,2,6,2,37,1,147.0,1685.0,1764.0,1777.4,1859.0,531.0,70.0,78.0,71.0,105.0,204.0,0.0,0.0,0.0,176.0,303.0,15.12,15.91,14.666,14.226
59,2022-02-28,1,2022,2,0,0,1,0.0,-11.0,2,1,6,2,49,1,154.0,1667.0,1685.0,1750.2,1827.7,430.0,65.0,66.0,126.0,188.0,185.0,0.0,0.0,0.0,144.0,309.0,13.53,15.12,14.732,14.153
60,2022-03-01,2,2022,3,0,0,2,0.0,-8.0,2,1,6,3,31,1,150.0,1633.0,1667.0,1699.0,1790.8,356.0,61.0,129.0,78.0,191.0,169.0,0.0,0.0,0.0,141.0,358.0,12.29,13.53,14.358,13.94
61,2022-03-02,3,2022,3,0,0,2,-2.0,-13.0,15,2,6,3,61,2,153.0,1462.0,1633.0,1642.2,1749.4,314.0,0.0,129.0,61.0,172.0,159.0,0.0,0.0,0.0,156.0,318.0,11.25,12.29,13.62,13.65
62,2022-03-03,4,2022,3,0,0,2,1.0,-6.0,1,2,6,2,64,2,172.0,1416.0,1462.0,1572.6,1703.6,295.0,0.0,66.0,144.0,172.0,170.0,0.0,0.0,0.0,105.0,292.0,11.57,11.25,12.752,13.502
63,2022-03-04,5,2022,3,0,0,2,3.0,-7.0,11,14,6,4,50,1,187.0,1416.0,1416.0,1518.8,1648.1,287.0,0.0,128.0,129.0,157.0,172.0,0.0,0.0,0.0,76.0,280.0,11.29,11.57,11.986,13.326
64,2022-03-05,6,2022,3,1,1,2,-3.0,-10.0,3,2,8,4,41,1,154.0,1342.0,1416.0,1453.8,1602.0,312.0,0.0,65.0,63.0,174.0,181.0,0.0,0.0,0.0,99.0,294.0,11.65,11.29,11.61,13.171
65,2022-03-06,7,2022,3,1,1,2,-1.0,-12.0,1,1,8,2,31,1,191.0,1441.0,1342.0,1415.4,1557.2,300.0,0.0,130.0,79.0,188.0,122.0,0.0,0.0,0.0,145.0,286.0,14.37,11.65,12.026,13.191999999999998
66,2022-03-07,1,2022,3,0,0,2,2.0,-9.0,2,1,5,2,65,2,198.0,1562.0,1441.0,1435.4,1538.8,290.0,70.0,128.0,71.0,179.0,173.0,0.0,0.0,0.0,155.0,298.0,14.66,14.37,12.708,13.163999999999998
67,2022-03-08,2,2022,3,0,0,2,4.0,-6.0,4,1,4,2,106,3,206.0,1425.0,1562.0,1437.2,1504.9,296.0,59.0,69.0,79.0,164.0,156.0,0.0,0.0,0.0,89.0,307.0,17.1,14.66,13.813999999999998,13.283
68,2022-03-09,3,2022,3,0,0,2,7.0,-1.0,1,1,4,2,144,3,158.0,1562.0,1425.0,1466.4,1492.6,278.0,141.0,128.0,74.0,199.0,158.0,0.0,0.0,0.0,137.0,289.0,15.44,17.1,14.644,13.315
69,2022-03-10,4,2022,3,0,0,2,8.0,-4.0,1,1,6,3,58,2,142.0,1480.0,1562.0,1494.0,1473.9,271.0,127.0,66.0,78.0,190.0,168.0,0.0,0.0,0.0,139.0,299.0,15.91,15.44,15.496,13.553
70,2022-03-11,5,2022,3,0,0,2,4.0,-8.0,1,1,7,3,58,2,173.0,1387.0,1480.0,1483.2,1449.3,285.0,61.0,61.0,70.0,195.0,191.0,0.0,0.0,0.0,73.0,278.0,14.97,15.91,15.616,13.821000000000002
71,2022-03-12,6,2022,3,1,1,2,4.0,-3.0,2,11,4,2,57,2,139.0,1286.0,1387.0,1428.0,1431.7,259.0,65.0,70.0,71.0,140.0,171.0,0.0,0.0,0.0,89.0,282.0,14.98,14.97,15.68,14.194
72,2022-03-13,7,2022,3,1,1,2,2.0,-5.0,2,2,1,2,30,1,142.0,1303.0,1286.0,1403.6,1420.4,265.0,0.0,130.0,139.0,156.0,95.0,0.0,0.0,0.0,80.0,296.0,13.97,14.98,15.053999999999998,14.434
73,2022-03-14,1,2022,3,0,0,2,0.0,-7.0,12,2,2,3,32,1,142.0,1402.0,1303.0,1371.6,1419.0,241.0,65.0,70.0,128.0,155.0,135.0,0.0,0.0,0.0,137.0,329.0,13.06,13.97,14.578,14.611
74,2022-03-15,2,2022,3,0,0,2,1.0,-4.0,4,13,3,2,44,1,141.0,1405.0,1402.0,1356.6,1425.3,282.0,59.0,65.0,133.0,162.0,147.0,0.0,0.0,0.0,141.0,275.0,13.1,13.06,14.016,14.756
75,2022-03-16,3,2022,3,0,0,2,-1.0,-11.0,2,1,8,3,30,1,145.0,1364.0,1405.0,1352.0,1417.6,243.0,61.0,128.0,142.0,162.0,140.0,0.0,0.0,0.0,82.0,261.0,12.64,13.1,13.55,14.583000000000002
76,2022-03-17,4,2022,3,0,0,2,-2.0,-12.0,1,1,7,3,24,1,133.0,1202.0,1364.0,1335.2,1381.6,291.0,0.0,63.0,65.0,147.0,154.0,0.0,0.0,0.0,78.0,271.0,12.72,12.64,13.098,14.389
77,2022-03-18,5,2022,3,0,0,2,-1.0,-9.0,2,2,2,2,43,1,74.0,1192.0,1202.0,1313.0,1358.3,272.0,61.0,0.0,69.0,157.0,143.0,0.0,0.0,0.0,130.0,286.0,12.79,12.72,12.862,13.957999999999998
78,2022-03-19,6,2022,3,1,1,2,0.0,-10.0,1,1,2,2,33,1,137.0,1169.0,1192.0,1266.4,1319.0,264.0,0.0,63.0,71.0,163.0,78.0,0.0,0.0,0.0,135.0,258.0,12.61,12.79,12.772,13.675
79,2022-03-20,7,2022,3,1,1,2,2.0,-9.0,1,1,7,2,38,1,82.0,1144.0,1169.0,1214.2,1285.4,244.0,0.0,67.0,69.0,154.0,167.0,0.0,0.0,0.0,78.0,283.0,12.89,12.61,12.73,13.373
80,2022-03-21,1,2022,3,0,0,2,2.0,-6.0,2,1,6,3,44,1,137.0,1423.0,1144.0,1226.0,1289.0,248.0,67.0,124.0,130.0,158.0,139.0,0.0,0.0,0.0,130.0,290.0,12.77,12.89,12.756,13.153
81,2022-03-22,2,2022,3,0,0,2,6.0,-4.0,1,1,6,3,32,1,161.0,1470.0,1423.0,1279.6,1307.4,276.0,59.0,61.0,130.0,168.0,151.0,0.0,0.0,0.0,137.0,327.0,13.34,12.77,12.88,12.989
82,2022-03-23,3,2022,3,0,0,2,9.0,0.0,2,2,6,3,55,2,145.0,1304.0,1470.0,1302.0,1307.5,271.0,120.0,65.0,65.0,144.0,139.0,0.0,0.0,0.0,63.0,292.0,14.08,13.34,13.138,13.0
83,2022-03-24,4,2022,3,0,0,2,8.0,0.0,2,5,5,3,81,2,141.0,1255.0,1304.0,1319.2,1292.8,246.0,0.0,125.0,61.0,160.0,145.0,0.0,0.0,0.0,74.0,303.0,13.65,14.08,13.346,13.059
84,2022-03-25,5,2022,3,0,0,2,6.0,-3.0,2,2,6,4,54,2,143.0,1347.0,1255.0,1359.8,1287.0,254.0,73.0,70.0,126.0,169.0,146.0,0.0,0.0,0.0,65.0,301.0,13.6,13.65,13.488,13.109
85,2022-03-26,6,2022,3,1,1,2,7.0,-2.0,11,11,8,2,42,1,71.0,1260.0,1347.0,1327.2,1276.6,254.0,66.0,126.0,74.0,148.0,134.0,0.0,0.0,0.0,79.0,308.0,14.76,13.6,13.886,13.321000000000002
86,2022-03-27,7,2022,3,1,1,2,6.0,-3.0,2,1,8,3,26,1,135.0,1192.0,1260.0,1271.6,1275.6,261.0,61.0,63.0,79.0,138.0,74.0,0.0,0.0,0.0,74.0,307.0,14.09,14.76,14.035999999999998,13.458000000000002
87,2022-03-28,1,2022,3,0,0,2,12.0,4.0,1,1,6,4,59,2,145.0,1270.0,1192.0,1264.8,1283.4,233.0,0.0,65.0,78.0,148.0,141.0,0.0,0.0,0.0,139.0,321.0,13.9,14.09,14.0,13.569
88,2022-03-29,2,2022,3,0,0,2,8.0,-5.0,11,2,6,4,55,2,135.0,1432.0,1270.0,1300.2,1309.7,236.0,69.0,124.0,120.0,158.0,126.0,0.0,0.0,0.0,146.0,318.0,11.93,13.9,13.656,13.501
89,2022-03-30,3,2022,3,0,0,2,6.0,-6.0,1,1,8,2,25,1,91.0,1215.0,1432.0,1273.8,1316.8,248.0,0.0,63.0,143.0,154.0,139.0,0.0,0.0,0.0,71.0,306.0,13.88,11.93,13.712,13.6
90,2022-03-31,4,2022,3,0,0,2,6.0,-4.0,1,1,8,3,30,1,161.0,1254.0,1215.0,1272.6,1299.9,246.0,70.0,67.0,74.0,142.0,146.0,0.0,0.0,0.0,70.0,278.0,13.38,13.88,13.436000000000002,13.661
91,2022-04-01,5,2022,4,0,0,2,8.0,-2.0,1,1,7,2,36,1,142.0,1257.0,1254.0,1285.6,1278.6,225.0,63.0,66.0,130.0,160.0,79.0,0.0,0.0,0.0,67.0,325.0,14.39,13.38,13.496,13.766
92,2022-04-02,6,2022,4,1,0,2,12.0,1.0,1,1,6,3,47,1,146.0,1220.0,1257.0,1275.6,1270.2,198.0,63.0,61.0,78.0,143.0,135.0,0.0,0.0,0.0,124.0,272.0,14.98,14.39,13.712,13.856
93,2022-04-03,7,2022,4,1,1,2,14.0,7.0,1,1,6,4,58,2,87.0,1157.0,1220.0,1220.6,1260.4,217.0,0.0,65.0,139.0,148.0,69.0,0.0,0.0,0.0,122.0,310.0,17.01,14.98,14.728,14.191999999999998
94,2022-04-04,1,2022,4,0,1,2,18.0,2.0,2,11,6,4,72,2,132.0,1187.0,1157.0,1215.0,1244.4,226.0,76.0,66.0,71.0,151.0,86.0,0.0,0.0,0.0,66.0,313.0,13.01,17.01,14.553999999999998,14.133
95,2022-04-05,2,2022,4,0,1,2,5.0,-6.0,3,1,7,5,73,2,143.0,1301.0,1187.0,1224.4,1248.5,224.0,0.0,122.0,132.0,154.0,91.0,0.0,0.0,0.0,139.0,296.0,10.82,13.01,14.042000000000002,13.739
96,2022-04-06,3,2022,4,0,0,2,4.0,-4.0,1,2,8,4,33,1,133.0,1230.0,1301.0,1219.0,1252.3,241.0,0.0,65.0,67.0,163.0,126.0,0.0,0.0,0.0,130.0,305.0,11.75,10.82,13.514,13.505
97,2022-04-07,4,2022,4,0,0,2,7.0,0.0,1,1,8,3,42,1,134.0,1208.0,1230.0,1216.6,1246.1,242.0,61.0,74.0,74.0,167.0,152.0,0.0,0.0,0.0,0.0,304.0,11.82,11.75,12.882,13.297
98,2022-04-08,5,2022,4,0,0,2,17.0,4.0,2,2,6,4,138,3,137.0,1171.0,1208.0,1219.4,1220.0,227.0,0.0,59.0,76.0,150.0,138.0,0.0,0.0,0.0,71.0,313.0,12.1,11.82,11.9,13.313999999999998
99,2022-04-09,6,2022,4,1,1,2,17.0,6.0,1,5,8,2,74,2,89.0,1129.0,1171.0,1207.8,1211.4,250.0,63.0,67.0,71.0,168.0,82.0,0.0,0.0,0.0,76.0,263.0,13.33,12.1,11.964,13.259
100,2022-04-10,7,2022,4,1,1,2,19.0,4.0,2,2,6,4,94,2,143.0,1334.0,1129.0,1214.4,1219.4,252.0,69.0,131.0,76.0,182.0,163.0,0.0,0.0,0.0,69.0,249.0,12.68,13.33,12.336,13.189000000000002
101,2022-04-11,1,2022,4,0,0,2,8.0,0.0,5,2,2,2,38,1,142.0,1410.0,1334.0,1250.4,1234.7,224.0,127.0,129.0,145.0,150.0,161.0,0.0,0.0,0.0,71.0,261.0,13.55,12.68,12.696,13.105
102,2022-04-12,2,2022,4,0,0,2,12.0,-2.0,1,1,1,3,23,1,146.0,1472.0,1410.0,1303.2,1259.9,240.0,139.0,63.0,136.0,167.0,176.0,0.0,0.0,0.0,128.0,277.0,16.95,13.55,13.722,13.302
103,2022-04-13,3,2022,4,0,0,2,13.0,-1.0,2,2,8,2,54,2,141.0,1312.0,1472.0,1331.4,1275.4,225.0,127.0,65.0,71.0,169.0,146.0,0.0,0.0,0.0,71.0,297.0,17.22,16.95,14.746,13.323
104,2022-04-14,4,2022,4,0,0,2,12.0,-2.0,2,1,2,3,42,1,145.0,1448.0,1312.0,1395.2,1301.5,235.0,124.0,122.0,73.0,169.0,155.0,0.0,0.0,0.0,135.0,290.0,16.35,17.22,15.35,13.657
105,2022-04-15,5,2022,4,0,0,2,14.0,3.0,2,1,6,3,57,2,134.0,1166.0,1448.0,1361.6,1288.0,229.0,0.0,63.0,66.0,157.0,141.0,0.0,0.0,0.0,69.0,307.0,16.4,16.35,16.094,14.215
106,2022-04-16,6,2022,4,1,1,2,13.0,-2.0,2,1,8,3,100,2,79.0,1140.0,1166.0,1307.6,1279.0,257.0,0.0,63.0,73.0,160.0,130.0,0.0,0.0,0.0,69.0,309.0,16.66,16.4,16.716,14.706
107,2022-04-17,7,2022,4,1,1,2,11.0,0.0,2,2,8,3,89,2,89.0,1316.0,1140.0,1276.4,1289.8,255.0,66.0,124.0,132.0,157.0,152.0,0.0,0.0,0.0,71.0,270.0,16.16,16.66,16.558,15.14
108,2022-04-18,1,2022,4,0,0,2,13.0,7.0,2,1,6,2,171,4,132.0,1225.0,1316.0,1259.0,1295.2,236.0,61.0,61.0,67.0,163.0,129.0,0.0,0.0,0.0,66.0,310.0,13.92,16.16,15.898,15.322
109,2022-04-19,2,2022,4,0,0,2,24.0,12.0,2,1,6,4,255,5,156.0,1216.0,1225.0,1212.6,1303.9,247.0,67.0,66.0,65.0,147.0,74.0,0.0,0.0,0.0,129.0,265.0,13.38,13.92,15.303999999999998,15.327000000000002
110,2022-04-20,3,2022,4,0,0,2,26.0,17.0,5,2,6,6,180,4,158.0,1172.0,1216.0,1213.8,1287.7,253.0,122.0,0.0,78.0,157.0,87.0,0.0,0.0,0.0,78.0,239.0,12.68,13.38,14.56,15.326999999999998
111,2022-04-21,4,2022,4,0,0,2,19.0,5.0,5,6,6,4,121,3,143.0,1360.0,1172.0,1257.8,1282.7,254.0,61.0,66.0,120.0,171.0,148.0,0.0,0.0,0.0,135.0,262.0,11.81,12.68,13.59,15.153
112,2022-04-22,5,2022,4,0,0,2,13.0,5.0,2,1,8,3,22,1,159.0,1359.0,1360.0,1266.4,1271.4,260.0,0.0,126.0,74.0,162.0,164.0,0.0,0.0,0.0,122.0,292.0,11.43,11.81,12.644,14.601
113,2022-04-23,6,2022,4,1,1,2,19.0,4.0,2,2,6,5,165,4,163.0,1353.0,1359.0,1292.0,1275.5,240.0,63.0,126.0,63.0,163.0,152.0,0.0,0.0,0.0,124.0,259.0,11.09,11.43,12.078,13.988
114,2022-04-24,7,2022,4,1,0,2,15.0,5.0,1,2,7,3,58,2,84.0,1111.0,1353.0,1271.0,1241.8,248.0,84.0,0.0,122.0,152.0,96.0,0.0,0.0,0.0,63.0,262.0,11.68,11.09,11.738,13.521
115,2022-04-25,1,2022,4,0,0,2,17.0,9.0,2,5,6,3,188,4,131.0,1377.0,1111.0,1312.0,1262.9,238.0,65.0,131.0,79.0,150.0,146.0,0.0,0.0,0.0,126.0,311.0,12.5,11.68,11.702000000000002,13.131
116,2022-04-26,2,2022,4,0,0,2,12.0,3.0,2,5,7,5,68,2,76.0,1294.0,1377.0,1298.8,1278.3,263.0,70.0,67.0,80.0,159.0,142.0,0.0,0.0,0.0,131.0,306.0,12.5,12.5,11.84,12.715
