日期,景点,省份,市,客流指数
2022-1-20,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.64
2022-1-20,二龙山风景区,黑龙江省,哈尔滨市,0.63
2022-1-20,哈尔滨文化公园,黑龙江省,哈尔滨市,0.56
2022-1-20,黑龙江省博物馆,黑龙江省,哈尔滨市,0.53
2022-1-20,群力丁香公园,黑龙江省,哈尔滨市,0.52
2022-1-20,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.35
2022-1-20,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.34
2022-1-20,古梨园,黑龙江省,哈尔滨市,0.33
2022-1-20,哈尔滨极地馆,黑龙江省,哈尔滨市,0.23
2022-1-20,萧红故居,黑龙江省,哈尔滨市,0.21
2022-1-20,东北虎林园,黑龙江省,哈尔滨市,0.21
2022-1-20,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.16
2022-1-20,北方森林动物园,黑龙江省,哈尔滨市,0.15
2022-1-20,香炉山国家森林公园,黑龙江省,哈尔滨市,0.05
2022-1-21,中华巴洛克,黑龙江省,哈尔滨市,1.91
2022-1-21,斯大林公园,黑龙江省,哈尔滨市,1.52
2022-1-21,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.41
2022-1-21,儿童公园,黑龙江省,哈尔滨市,1.33
2022-1-21,圣索菲亚教堂,黑龙江省,哈尔滨市,1.04
2022-1-21,龙塔,黑龙江省,哈尔滨市,0.8
2022-1-21,二龙山风景区,黑龙江省,哈尔滨市,0.63
2022-1-21,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.63
2022-1-21,哈尔滨文化公园,黑龙江省,哈尔滨市,0.55
2022-1-21,群力丁香公园,黑龙江省,哈尔滨市,0.53
2022-1-21,黑龙江省博物馆,黑龙江省,哈尔滨市,0.52
2022-1-21,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.34
2022-1-21,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.34
2022-1-21,古梨园,黑龙江省,哈尔滨市,0.32
2022-1-21,哈尔滨极地馆,黑龙江省,哈尔滨市,0.26
2022-1-21,东北虎林园,黑龙江省,哈尔滨市,0.19
2022-1-21,北方森林动物园,黑龙江省,哈尔滨市,0.17
2022-1-21,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.15
2022-1-21,萧红故居,黑龙江省,哈尔滨市,0.15
2022-1-21,香炉山国家森林公园,黑龙江省,哈尔滨市,0.04
2022-1-22,斯大林公园,黑龙江省,哈尔滨市,2.01
2022-1-22,中华巴洛克,黑龙江省,哈尔滨市,1.92
2022-1-22,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.44
2022-1-22,儿童公园,黑龙江省,哈尔滨市,1.27
2022-1-22,圣索菲亚教堂,黑龙江省,哈尔滨市,1.15
2022-1-22,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.93
2022-1-22,二龙山风景区,黑龙江省,哈尔滨市,0.64
2022-1-22,哈尔滨文化公园,黑龙江省,哈尔滨市,0.56
2022-1-22,龙塔,黑龙江省,哈尔滨市,0.54
2022-1-22,黑龙江省博物馆,黑龙江省,哈尔滨市,0.48
2022-1-22,群力丁香公园,黑龙江省,哈尔滨市,0.45
2022-1-22,哈尔滨极地馆,黑龙江省,哈尔滨市,0.34
2022-1-22,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.34
2022-1-22,东北虎林园,黑龙江省,哈尔滨市,0.31
2022-1-22,古梨园,黑龙江省,哈尔滨市,0.29
2022-1-22,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.27
2022-1-22,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.2
2022-1-22,北方森林动物园,黑龙江省,哈尔滨市,0.16
2022-1-22,萧红故居,黑龙江省,哈尔滨市,0.14
2022-1-22,香炉山国家森林公园,黑龙江省,哈尔滨市,0.04
2022-1-23,斯大林公园,黑龙江省,哈尔滨市,2.17
2022-1-23,中华巴洛克,黑龙江省,哈尔滨市,1.9
2022-1-23,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.51
2022-1-23,儿童公园,黑龙江省,哈尔滨市,1.23
2022-1-23,圣索菲亚教堂,黑龙江省,哈尔滨市,1.16
2022-1-23,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,1.06
2022-1-23,二龙山风景区,黑龙江省,哈尔滨市,0.63
2022-1-23,哈尔滨文化公园,黑龙江省,哈尔滨市,0.55
2022-1-23,黑龙江省博物馆,黑龙江省,哈尔滨市,0.5
2022-1-23,龙塔,黑龙江省,哈尔滨市,0.5
2022-1-23,群力丁香公园,黑龙江省,哈尔滨市,0.46
2022-1-23,哈尔滨极地馆,黑龙江省,哈尔滨市,0.38
2022-1-23,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.34
2022-1-23,东北虎林园,黑龙江省,哈尔滨市,0.31
2022-1-23,古梨园,黑龙江省,哈尔滨市,0.29
2022-1-23,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.27
2022-1-23,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.17
2022-1-23,北方森林动物园,黑龙江省,哈尔滨市,0.16
2022-1-23,萧红故居,黑龙江省,哈尔滨市,0.13
2022-1-23,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2022-1-24,中华巴洛克,黑龙江省,哈尔滨市,1.73
2022-1-24,斯大林公园,黑龙江省,哈尔滨市,1.61
2022-1-24,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.48
2022-1-24,儿童公园,黑龙江省,哈尔滨市,1.27
2022-1-24,圣索菲亚教堂,黑龙江省,哈尔滨市,1.07
2022-1-24,龙塔,黑龙江省,哈尔滨市,0.76
2022-1-24,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.69
2022-1-24,二龙山风景区,黑龙江省,哈尔滨市,0.62
2022-1-24,黑龙江省博物馆,黑龙江省,哈尔滨市,0.5
2022-1-24,群力丁香公园,黑龙江省,哈尔滨市,0.49
2022-1-24,哈尔滨文化公园,黑龙江省,哈尔滨市,0.47
2022-1-24,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.39
2022-1-24,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.33
2022-1-24,古梨园,黑龙江省,哈尔滨市,0.3
2022-1-24,哈尔滨极地馆,黑龙江省,哈尔滨市,0.25
2022-1-24,东北虎林园,黑龙江省,哈尔滨市,0.23
2022-1-24,北方森林动物园,黑龙江省,哈尔滨市,0.17
2022-1-24,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.15
2022-1-24,萧红故居,黑龙江省,哈尔滨市,0.14
2022-1-24,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-1-25,斯大林公园,黑龙江省,哈尔滨市,1.78
2022-1-25,中华巴洛克,黑龙江省,哈尔滨市,1.66
2022-1-25,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.59
2022-1-25,儿童公园,黑龙江省,哈尔滨市,1.25
2022-1-25,圣索菲亚教堂,黑龙江省,哈尔滨市,0.97
2022-1-25,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.8
2022-1-25,龙塔,黑龙江省,哈尔滨市,0.74
2022-1-25,二龙山风景区,黑龙江省,哈尔滨市,0.61
2022-1-25,群力丁香公园,黑龙江省,哈尔滨市,0.52
2022-1-25,黑龙江省博物馆,黑龙江省,哈尔滨市,0.5
2022-1-25,哈尔滨文化公园,黑龙江省,哈尔滨市,0.43
2022-1-25,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.39
2022-1-25,古梨园,黑龙江省,哈尔滨市,0.31
2022-1-25,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.29
2022-1-25,哈尔滨极地馆,黑龙江省,哈尔滨市,0.27
2022-1-25,东北虎林园,黑龙江省,哈尔滨市,0.23
2022-1-25,北方森林动物园,黑龙江省,哈尔滨市,0.16
2022-1-25,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.14
2022-1-25,萧红故居,黑龙江省,哈尔滨市,0.14
2022-1-25,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-1-26,中华巴洛克,黑龙江省,哈尔滨市,1.69
2022-1-26,斯大林公园,黑龙江省,哈尔滨市,1.66
2022-1-26,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.63
2022-1-26,儿童公园,黑龙江省,哈尔滨市,1.21
2022-1-26,圣索菲亚教堂,黑龙江省,哈尔滨市,1.1
2022-1-26,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.76
2022-1-26,龙塔,黑龙江省,哈尔滨市,0.73
2022-1-26,二龙山风景区,黑龙江省,哈尔滨市,0.57
2022-1-26,群力丁香公园,黑龙江省,哈尔滨市,0.55
2022-1-26,黑龙江省博物馆,黑龙江省,哈尔滨市,0.54
2022-1-26,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.47
2022-1-26,哈尔滨文化公园,黑龙江省,哈尔滨市,0.44
2022-1-26,萧红故居,黑龙江省,哈尔滨市,0.31
2022-1-26,古梨园,黑龙江省,哈尔滨市,0.3
2022-1-26,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.28
2022-1-26,哈尔滨极地馆,黑龙江省,哈尔滨市,0.28
2022-1-26,东北虎林园,黑龙江省,哈尔滨市,0.26
2022-1-26,北方森林动物园,黑龙江省,哈尔滨市,0.17
2022-1-26,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.17
2022-1-26,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-1-27,斯大林公园,黑龙江省,哈尔滨市,1.72
2022-1-27,中华巴洛克,黑龙江省,哈尔滨市,1.65
2022-1-27,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.64
2022-1-27,儿童公园,黑龙江省,哈尔滨市,1.28
2022-1-27,圣索菲亚教堂,黑龙江省,哈尔滨市,1.13
2022-1-27,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.81
2022-1-27,龙塔,黑龙江省,哈尔滨市,0.72
2022-1-27,二龙山风景区,黑龙江省,哈尔滨市,0.64
2022-1-27,群力丁香公园,黑龙江省,哈尔滨市,0.56
2022-1-27,黑龙江省博物馆,黑龙江省,哈尔滨市,0.55
2022-1-27,哈尔滨文化公园,黑龙江省,哈尔滨市,0.49
2022-1-27,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.42
2022-1-27,古梨园,黑龙江省,哈尔滨市,0.32
2022-1-27,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.29
2022-1-27,哈尔滨极地馆,黑龙江省,哈尔滨市,0.28
2022-1-27,东北虎林园,黑龙江省,哈尔滨市,0.24
2022-1-27,北方森林动物园,黑龙江省,哈尔滨市,0.19
2022-1-27,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.18
2022-1-27,萧红故居,黑龙江省,哈尔滨市,0.16
2022-1-27,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-1-28,斯大林公园,黑龙江省,哈尔滨市,1.7
2022-1-28,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.7
2022-1-28,中华巴洛克,黑龙江省,哈尔滨市,1.59
2022-1-28,儿童公园,黑龙江省,哈尔滨市,1.2
2022-1-28,圣索菲亚教堂,黑龙江省,哈尔滨市,1.12
2022-1-28,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.77
2022-1-28,龙塔,黑龙江省,哈尔滨市,0.7
2022-1-28,二龙山风景区,黑龙江省,哈尔滨市,0.61
2022-1-28,黑龙江省博物馆,黑龙江省,哈尔滨市,0.53
2022-1-28,群力丁香公园,黑龙江省,哈尔滨市,0.5
2022-1-28,哈尔滨文化公园,黑龙江省,哈尔滨市,0.46
2022-1-28,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.39
2022-1-28,古梨园,黑龙江省,哈尔滨市,0.31
2022-1-28,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.28
2022-1-28,哈尔滨极地馆,黑龙江省,哈尔滨市,0.26
2022-1-28,东北虎林园,黑龙江省,哈尔滨市,0.24
2022-1-28,北方森林动物园,黑龙江省,哈尔滨市,0.18
2022-1-28,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.16
2022-1-28,萧红故居,黑龙江省,哈尔滨市,0.15
2022-1-28,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-1-29,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.76
2022-1-29,斯大林公园,黑龙江省,哈尔滨市,1.74
2022-1-29,中华巴洛克,黑龙江省,哈尔滨市,1.44
2022-1-29,儿童公园,黑龙江省,哈尔滨市,1.1
2022-1-29,圣索菲亚教堂,黑龙江省,哈尔滨市,1.07
2022-1-29,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.88
2022-1-29,二龙山风景区,黑龙江省,哈尔滨市,0.62
2022-1-29,黑龙江省博物馆,黑龙江省,哈尔滨市,0.5
2022-1-29,龙塔,黑龙江省,哈尔滨市,0.48
2022-1-29,群力丁香公园,黑龙江省,哈尔滨市,0.47
2022-1-29,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.4
2022-1-29,哈尔滨文化公园,黑龙江省,哈尔滨市,0.39
2022-1-29,哈尔滨极地馆,黑龙江省,哈尔滨市,0.31
2022-1-29,古梨园,黑龙江省,哈尔滨市,0.29
2022-1-29,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.26
2022-1-29,东北虎林园,黑龙江省,哈尔滨市,0.24
2022-1-29,北方森林动物园,黑龙江省,哈尔滨市,0.18
2022-1-29,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.15
2022-1-29,萧红故居,黑龙江省,哈尔滨市,0.15
2022-1-29,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-1-30,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.01
2022-1-30,斯大林公园,黑龙江省,哈尔滨市,1.58
2022-1-30,中华巴洛克,黑龙江省,哈尔滨市,1.19
2022-1-30,儿童公园,黑龙江省,哈尔滨市,1.01
2022-1-30,圣索菲亚教堂,黑龙江省,哈尔滨市,0.82
2022-1-30,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.81
2022-1-30,二龙山风景区,黑龙江省,哈尔滨市,0.61
2022-1-30,黑龙江省博物馆,黑龙江省,哈尔滨市,0.43
2022-1-30,龙塔,黑龙江省,哈尔滨市,0.4
2022-1-30,群力丁香公园,黑龙江省,哈尔滨市,0.39
2022-1-30,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.37
2022-1-30,哈尔滨文化公园,黑龙江省,哈尔滨市,0.3
2022-1-30,古梨园,黑龙江省,哈尔滨市,0.29
2022-1-30,哈尔滨极地馆,黑龙江省,哈尔滨市,0.26
2022-1-30,东北虎林园,黑龙江省,哈尔滨市,0.24
2022-1-30,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.23
2022-1-30,北方森林动物园,黑龙江省,哈尔滨市,0.17
2022-1-30,萧红故居,黑龙江省,哈尔滨市,0.15
2022-1-30,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.09
2022-1-30,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-1-31,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.39
2022-1-31,斯大林公园,黑龙江省,哈尔滨市,1.32
2022-1-31,儿童公园,黑龙江省,哈尔滨市,0.89
2022-1-31,中华巴洛克,黑龙江省,哈尔滨市,0.83
2022-1-31,二龙山风景区,黑龙江省,哈尔滨市,0.73
2022-1-31,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.64
2022-1-31,群力丁香公园,黑龙江省,哈尔滨市,0.28
2022-1-31,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.26
2022-1-31,哈尔滨文化公园,黑龙江省,哈尔滨市,0.25
2022-1-31,东北虎林园,黑龙江省,哈尔滨市,0.25
2022-1-31,古梨园,黑龙江省,哈尔滨市,0.25
2022-1-31,圣索菲亚教堂,黑龙江省,哈尔滨市,0.25
2022-1-31,龙塔,黑龙江省,哈尔滨市,0.21
2022-1-31,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.17
2022-1-31,北方森林动物园,黑龙江省,哈尔滨市,0.16
2022-1-31,黑龙江省博物馆,黑龙江省,哈尔滨市,0.14
2022-1-31,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.13
2022-1-31,萧红故居,黑龙江省,哈尔滨市,0.09
2022-1-31,哈尔滨极地馆,黑龙江省,哈尔滨市,0.05
2022-1-31,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-2-1,斯大林公园,黑龙江省,哈尔滨市,3.93
2022-2-1,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.5
2022-2-1,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.44
2022-2-1,中华巴洛克,黑龙江省,哈尔滨市,1.11
2022-2-1,二龙山风景区,黑龙江省,哈尔滨市,1.06
2022-2-1,儿童公园,黑龙江省,哈尔滨市,0.92
2022-2-1,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.57
2022-2-1,哈尔滨极地馆,黑龙江省,哈尔滨市,0.42
2022-2-1,东北虎林园,黑龙江省,哈尔滨市,0.34
2022-2-1,圣索菲亚教堂,黑龙江省,哈尔滨市,0.33
2022-2-1,群力丁香公园,黑龙江省,哈尔滨市,0.32
2022-2-1,哈尔滨文化公园,黑龙江省,哈尔滨市,0.3
2022-2-1,龙塔,黑龙江省,哈尔滨市,0.29
2022-2-1,古梨园,黑龙江省,哈尔滨市,0.26
2022-2-1,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.18
2022-2-1,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.17
2022-2-1,北方森林动物园,黑龙江省,哈尔滨市,0.15
2022-2-1,黑龙江省博物馆,黑龙江省,哈尔滨市,0.11
2022-2-1,萧红故居,黑龙江省,哈尔滨市,0.09
2022-2-1,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2022-2-2,斯大林公园,黑龙江省,哈尔滨市,4.08
2022-2-2,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.61
2022-2-2,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.38
2022-2-2,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.11
2022-2-2,中华巴洛克,黑龙江省,哈尔滨市,1.09
2022-2-2,二龙山风景区,黑龙江省,哈尔滨市,0.93
2022-2-2,儿童公园,黑龙江省,哈尔滨市,0.89
2022-2-2,哈尔滨极地馆,黑龙江省,哈尔滨市,0.81
2022-2-2,圣索菲亚教堂,黑龙江省,哈尔滨市,0.44
2022-2-2,东北虎林园,黑龙江省,哈尔滨市,0.36
2022-2-2,群力丁香公园,黑龙江省,哈尔滨市,0.33
2022-2-2,龙塔,黑龙江省,哈尔滨市,0.31
2022-2-2,哈尔滨文化公园,黑龙江省,哈尔滨市,0.28
2022-2-2,古梨园,黑龙江省,哈尔滨市,0.26
2022-2-2,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.23
2022-2-2,北方森林动物园,黑龙江省,哈尔滨市,0.19
2022-2-2,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.17
2022-2-2,黑龙江省博物馆,黑龙江省,哈尔滨市,0.14
2022-2-2,萧红故居,黑龙江省,哈尔滨市,0.1
2022-2-2,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-2-3,斯大林公园,黑龙江省,哈尔滨市,3.71
2022-2-3,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.33
2022-2-3,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.26
2022-2-3,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.33
2022-2-3,中华巴洛克,黑龙江省,哈尔滨市,1.15
2022-2-3,儿童公园,黑龙江省,哈尔滨市,0.94
2022-2-3,二龙山风景区,黑龙江省,哈尔滨市,0.85
2022-2-3,哈尔滨极地馆,黑龙江省,哈尔滨市,0.83
2022-2-3,圣索菲亚教堂,黑龙江省,哈尔滨市,0.51
2022-2-3,哈尔滨文化公园,黑龙江省,哈尔滨市,0.38
2022-2-3,东北虎林园,黑龙江省,哈尔滨市,0.37
2022-2-3,龙塔,黑龙江省,哈尔滨市,0.35
2022-2-3,群力丁香公园,黑龙江省,哈尔滨市,0.34
2022-2-3,古梨园,黑龙江省,哈尔滨市,0.29
2022-2-3,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.25
2022-2-3,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.21
2022-2-3,北方森林动物园,黑龙江省,哈尔滨市,0.2
2022-2-3,黑龙江省博物馆,黑龙江省,哈尔滨市,0.17
2022-2-3,萧红故居,黑龙江省,哈尔滨市,0.13
2022-2-3,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2022-2-4,斯大林公园,黑龙江省,哈尔滨市,3.48
2022-2-4,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.27
2022-2-4,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.12
2022-2-4,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.64
2022-2-4,中华巴洛克,黑龙江省,哈尔滨市,1.2
2022-2-4,哈尔滨极地馆,黑龙江省,哈尔滨市,1.1
2022-2-4,儿童公园,黑龙江省,哈尔滨市,1.06
2022-2-4,二龙山风景区,黑龙江省,哈尔滨市,0.92
2022-2-4,圣索菲亚教堂,黑龙江省,哈尔滨市,0.55
2022-2-4,东北虎林园,黑龙江省,哈尔滨市,0.39
2022-2-4,哈尔滨文化公园,黑龙江省,哈尔滨市,0.39
2022-2-4,龙塔,黑龙江省,哈尔滨市,0.38
2022-2-4,群力丁香公园,黑龙江省,哈尔滨市,0.35
2022-2-4,古梨园,黑龙江省,哈尔滨市,0.31
2022-2-4,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.27
2022-2-4,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.2
2022-2-4,北方森林动物园,黑龙江省,哈尔滨市,0.19
2022-2-4,黑龙江省博物馆,黑龙江省,哈尔滨市,0.18
2022-2-4,萧红故居,黑龙江省,哈尔滨市,0.14
2022-2-4,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2022-2-5,斯大林公园,黑龙江省,哈尔滨市,3.46
2022-2-5,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.11
2022-2-5,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.01
2022-2-5,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.71
2022-2-5,中华巴洛克,黑龙江省,哈尔滨市,1.22
2022-2-5,儿童公园,黑龙江省,哈尔滨市,1.04
2022-2-5,哈尔滨极地馆,黑龙江省,哈尔滨市,0.99
2022-2-5,二龙山风景区,黑龙江省,哈尔滨市,0.86
2022-2-5,圣索菲亚教堂,黑龙江省,哈尔滨市,0.55
2022-2-5,哈尔滨文化公园,黑龙江省,哈尔滨市,0.4
2022-2-5,东北虎林园,黑龙江省,哈尔滨市,0.4
2022-2-5,龙塔,黑龙江省,哈尔滨市,0.36
2022-2-5,群力丁香公园,黑龙江省,哈尔滨市,0.34
2022-2-5,古梨园,黑龙江省,哈尔滨市,0.27
2022-2-5,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.23
2022-2-5,北方森林动物园,黑龙江省,哈尔滨市,0.22
2022-2-5,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.21
2022-2-5,黑龙江省博物馆,黑龙江省,哈尔滨市,0.2
2022-2-5,萧红故居,黑龙江省,哈尔滨市,0.13
2022-2-5,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
